Compound Name, RT, Mass,COLD,RT, Liver 07 45x pos 080921 052, Liver 08 45x pos 080921 050, Liver 09 45x pos 080921 065, Liver 10 45x pos 080921 057, Liver 11 45x pos 080921 056, Liver 12 45x pos 080921 062, Liver 01 45x pos 080921 064, Liver 02 45x pos 080921 063, Liver 03 45x pos 080921 059, Liver 04 45x pos 080921 058, Liver 05 5x pos 080921 068, Liver 06 45x pos 080921 051,FC,P_VAL,log_FC
,7.599,1170.8372,18230.025,16106.68,18214.77,18325.77,18245.28,19214.96,17576.88,15471.41,16493.26,19565.31,0.001,18861.81,15720.1,15225.09,1.131830085,0.26551819,
,9.506,795.5776,26029.48,23434.72,30411.2,18013.55,25177.7,27164.33,26881.26,16202.37,3579.215,0.001,27634.17,25694.09,26537.41,21175.35,1.110722893,0.265651352,
,7.845,890.5386,0.001,4413.748,0.001,0.001,6491.104,0.001,0.001,4150.561,0.001,3643.204,7661.157,0.001,6719.279,5184.292,2.26565E-07,0.265791174,
,7.423,1185.3014,3631.405,4652.146,0.001,5409.132,3603.435,5146.954,3659.375,3241.939,4543.621,2849.244,5617.862,4760.671,5657.426,3997.503,0.780587067,0.265911256,
,8.392,806.5682,34069.285,34457,34123.71,34492.79,34284.22,32303.65,34014.86,31960.36,34784.12,32909.31,36537.31,34129.88,34955.93,32936.4,0.98874786,0.266832413,
,9.531,685.5647,7141.276,6820.4545,9194.783,7356.779,6925.773,6752.607,14452.46,5892.175,7475.743,4477.203,7521.148,6165.166,8930.872,5892.735,1.047038141,0.266953,
,6.296,893.5168,5223.6145,4527.36,5552.051,6053.651,4694.063,5338.274,5108.955,3179.208,5598.284,1442.439,4924.875,5646.614,2408.779,4129.845,1.15378819,0.267480635,
,8.628,866.4647,2697.3195,2409.3205,2420.687,2765.344,3039.698,2141.368,2629.295,2997.518,2551.039,2434.352,2384.289,2302.593,2893.949,2222.98,1.119535363,0.26823336,
,7.795,889.528,2518.7665,389.049,2380.422,3207.527,2657.111,0.001,0.001,6669.713,0.001,778.097,0.001,3756.677,0.001,2057.011,6.474162638,0.268927767,
,7.881,795.0747,0.001,1143.7985,0.001,3121.206,0.001,0.001,0.001,0.001,4061.192,0.001,3145.692,2287.596,0.001,0.001,8.7428E-07,0.269028018,
,7.731,792.5518,5694.7235,7769.1205,7681.106,7291.797,6445.056,0.001,0.001,4944.391,9492.53,0.001,0.001,24778.19,15266.13,6045.711,0.732994616,0.269701157,
,7.155,1291.7959,2437.343,2238.0955,2528.412,3012.268,2306.099,2346.274,2152.2,2645.654,2445.696,1575.807,3049.197,2172.43,2303.761,1662.942,1.089025468,0.269891844,
,8.354,1293.0535,1472.7245,1412.982,1095.931,2104.436,1722.477,1222.972,1122.674,2204.052,1299.21,1526.754,1128.502,1631.253,0.001,1609.21,1.042281147,0.270046125,
,8.572,787.3861,16134.62,6474.3755,17059.75,17339.94,15209.49,17390.58,14283.87,0.001,0.001,0.001,0.001,12948.75,21382.73,14081.91,2.49207356,0.270200304,
,5.339,430.2997,1787.8255,1830.2185,1810.818,1788.776,1451.212,2221.466,1786.875,1346.115,1793.092,1627.456,2240.811,2343.069,1741.344,1867.345,0.976837192,0.271261264,
,7.305,921.546,0.001,2568.051,0.001,0.001,0.001,0.001,6370.18,0.001,0.001,0.001,0.001,5136.101,31586.84,5514.454,3.894E-07,0.271375313,
,8.106,905.6022,2661.0255,3218.344,2774.504,0.001,2643.003,3915.602,2679.048,0.001,17620.86,2613.82,0.001,4800.521,3822.868,1817.271,0.826830662,0.271833266,
,8.548,914.5853,4305.702,4841.1265,5224.713,3655.545,4367.446,4527.199,4243.958,3534.658,5793.641,3532.6,4803.672,5136.348,4878.581,4231.611,0.889400845,0.271908262,
,9.634,672.4732,1780.066,2232.675,1716.377,2080.002,1882.826,0.001,1843.755,1526.346,0.001,1362.976,3973.994,4375.598,2064,2401.35,0.797279497,0.272016683,
,8.402,759.9892,11650.015,9065.492,14061.28,8781.298,11608.82,11691.21,14246.99,7109.665,9296.728,0.001,0.001,17599.85,10826.4,8834.256,1.28509462,0.272175959,
,6.945,368.3874,2084.334,2316.496,1781.448,1862.266,1961.461,2338.029,2207.207,2390.187,2383.469,2494.541,2801.139,1813.259,2249.523,2030.277,0.899778804,0.272418135,
,5.548,442.805,2487.8685,3057.5475,2151.042,2798.743,2750.396,3062.219,2225.341,2019.032,2138.418,1909.916,2940.042,3539.447,3720.829,3175.053,0.813681063,0.272930056,
,8.128,1385.9643,1395.8285,1320.9405,1664.542,1335.915,1343.019,1448.638,1090.094,1650.71,1265.773,1003.263,1234.528,1482.926,1376.108,1390.787,1.05669294,0.272975002,
,8.114,1455.9975,0.001,567.6685,0.001,0.001,0.001,0.001,0.001,1470.638,1506.429,0.001,0.001,1135.336,1701.721,0.001,1.76159E-06,0.273034729,
,7.152,1199.8177,3204.8005,1446.644,2996.864,3937.147,3412.737,0.001,3915.123,2046.405,0.001,0.001,3153.568,3638.615,2893.287,0.001,2.215334595,0.273622325,
,9.063,781.5621,22246.455,20363.675,26145.83,21454.85,21593.93,25180.62,22898.98,14976.54,21868.7,10752.23,21002.41,19096.24,23039.04,19724.94,1.092457771,0.273679527,
,8.398,766.8376,0.001,1333.943,0.001,0.001,1425.578,0.001,1436.96,0.001,1647.27,0.001,1373.845,1574.588,1294.041,0.001,7.49657E-07,0.274162489,
,7.169,929.5194,5864.129,6174.7215,8937.154,5729.922,6188.64,0.001,5998.336,5659.5,5210.403,6178.895,12564.28,8012.446,6170.548,5730.169,0.949699351,0.274636711,
,7.281,367.3815,1990.932,2572.9545,1712.884,2268.98,1443.245,3077.226,2824.361,1636.253,1892.521,2396.85,3055.18,3146.498,2749.059,2115.823,0.773792152,0.274927917,
,7.451,768.0462,2145.485,719.1665,0.001,2377.326,1903.464,2085.991,2525.591,2204.979,1438.332,0.001,2711.431,0.001,2466.51,0.001,2.983293855,0.275060315,
,8.795,800.0627,2103.3895,1514.438,2458.945,1819.776,2126.525,2080.254,2291.802,1585.96,1400.618,1061.045,2049.785,1628.258,2889.722,1234.25,1.388891127,0.275229148,
,7.702,845.4483,582.107,1208.2875,1634.322,0.001,1164.213,0.001,1266.335,0.001,1258.63,1157.945,1421.371,1843.784,0.001,1142.424,0.481761998,0.275347312,
,9.7,817.1804,1965.297,1879.2735,2981.03,1551,1765.813,2164.781,2503.977,1382.369,1895.006,2064.113,1876.785,0.001,1881.762,1827.502,1.04577487,0.275865352,
,7.158,817.0548,2922.208,9645.93,11692.59,0.001,9833.329,0.001,4437.223,1407.193,4671.633,7902.79,0.001,11493.02,11389.07,11525,0.302947253,0.275883041,
,9.066,720.4743,987.2707,1703.8545,1320.562,0.001,0.001,1439,1026.068,948.4734,3373.845,0.001,1709.978,2022.513,0.001,1697.731,0.57943369,0.275929903,
,8.409,1195.3412,4016.089,3329.2905,4437.593,2574.031,4039.658,3992.52,6324.309,2614.689,0.001,1859.775,4757.175,4333.19,3881.48,2777.101,1.206289749,0.276135895,
,7.504,769.5618,4977.628,8538.186,5092.373,13353.63,4862.883,5766.573,3805.826,3724.878,32976.26,0.001,0.001,11762.83,28457.78,5313.542,0.582984255,0.276139968,
,8.157,663.852,0.001,631.4735,0.001,0.001,0.001,0.001,1551.539,0.001,0.001,1262.946,1661.318,0.001,1579.977,0.001,1.5836E-06,0.276176518,
,8.832,823.6093,93700.245,87866.36,116365.2,113253.3,94391.94,93008.55,85906.89,74093.49,85397.73,42688.61,90334.99,73642.78,110449.3,95018.88,1.066394978,0.276580426,
,9.195,753.5662,4245.6345,3533.672,5379.24,4371.378,3329.502,4264.79,4226.479,2482.758,0.001,2356.937,4078.985,4927.893,3209.496,3857.848,1.201479509,0.277276124,
,7.904,921.4705,4147.8795,3759.2665,3308.045,5259.341,5051.96,4011.324,4038.122,4257.637,4691.996,3606.479,3158,4761.841,3912.054,2725.75,1.103374688,0.277557962,
,9.792,804.6725,5544.3955,4975.6975,6061.001,5929.386,5488.192,5390.521,5600.599,4473.188,4335.808,2897.333,6364.04,5615.587,5795.955,3895.51,1.114295131,0.27805833,
,6.966,857.5929,5218.0135,4782.29,5691.922,6070.929,4879.742,5162.137,5273.89,4571.374,4356.567,0.001,5255.016,6423.414,5208.013,3978.631,1.091111894,0.278793673,
,8.165,1026.5733,2035.012,2540.652,0.001,2128.429,0.001,1941.595,2435.18,2506.11,2933.615,2358.637,2469.37,2611.934,0.001,3294.895,0.800980221,0.278845718,
,8.357,769.5984,9114.655,4632.4595,93539.59,12776.56,4481.875,12956.42,5452.75,4489.096,4407.503,4207.852,4857.416,14240.03,6571.306,0.001,1.967562803,0.278893793,
,7.152,1199.8255,0.001,867.4645,0.001,0.001,0.001,2301.726,0.001,0.001,2426.929,1734.928,0.001,0.001,0.001,2529.367,1.15278E-06,0.278934612,
,7.534,769.5037,4583.433,3427.749,4221.603,8563.682,4514.444,5477.679,4134.928,4652.422,0.001,4570.122,2285.376,4641.487,9201.238,0.001,1.337155375,0.279133746,
,8.31,1097.4383,0.001,577.7945,0.001,1384.883,0.001,0.001,0.001,0.001,1335.463,1155.588,1490.803,0.001,0.001,0.001,1.73072E-06,0.27941002,
,6.943,600.5654,1147.454,587.137,1373.783,1246.569,0.001,1042.537,1221.524,1073.384,1271.058,0.001,1174.273,1184.219,0.001,0.001,1.954320712,0.279669934,
,8.54,1069.5017,0.001,752.5845,1658.698,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1505.168,1682.735,1548.225,1.32875E-06,0.279944271,
,7.426,1196.2957,2466.3475,5070.996,0.001,0.001,4932.694,5088.996,5768.369,0.001,0.001,4471.071,5046.779,5351.46,5951.561,5095.213,0.486363527,0.279960167,
,10.23,893.6191,4130.4035,3632.843,3309.888,4204.455,4398.617,4673.395,4056.352,3022.24,3084.345,1677.038,3771.428,4032.205,4380.29,3494.258,1.13696174,0.280027173,
,8.157,779.6274,13222.925,12586.055,13163.86,14250.66,13309.29,12648.58,13281.99,12852.21,11713.17,12589.22,12582.89,13170.73,0.001,14434.14,1.050601241,0.280238379,
,7.212,854.0612,2836.8005,4342.8015,3244.567,4235.899,2429.034,3874.887,0.001,2401.893,4718.458,0.001,4514.864,5803.958,3988.493,4170.739,0.653219011,0.280376686,
,8.031,1204.4878,1586.2255,1384.261,1948.843,1861.511,1280.769,1439.781,1231.073,1732.67,1592.975,1062.32,1616.958,1747.207,1175.547,1094.753,1.145900592,0.280621217,
,7.31,817.5645,12399.78,10229.1755,14164.24,7919.305,12457.08,12342.48,10648.34,13784.71,13071.96,5862.137,13140.22,13478.92,6079.833,7386.391,1.212197405,0.281319848,
,9.636,656.5001,2964.6525,4352.9825,2033.666,3084.861,2037.056,4212.695,2943.893,2985.412,7140.681,0.001,5491.326,6381.272,2837.12,3214.639,0.681062352,0.2815059,
,7.981,717.5675,5066.9225,4869.1595,6510.651,4911.366,3901.248,6152.671,5110.511,5023.334,4762.406,4097.004,5269.442,5989.857,4975.913,0.001,1.040615429,0.281710074,
,8.501,1297.8415,0.001,1312.374,0.001,0.001,0.001,1599.561,0.001,1264.987,0.001,1370.462,1278.534,0.001,1346.214,1905.953,7.61978E-07,0.282087931,
,9.799,772.6462,92632.905,85780.465,105312.9,85720.88,90314.8,98555.28,94951.01,72591,77900.19,38566.12,98117.22,76159.17,93660.74,93852.32,1.079883456,0.28209791,
,5.249,595.2161,1809.6695,1217.153,1865.383,1753.956,0.001,1934.128,2083.144,1494.534,1238.299,1210.575,1223.731,0.001,1156.402,1651.066,1.486805274,0.282267196,
,10.893,129.0702,2256.761,3066.018,2965.445,2247.996,2792.245,1924.73,2265.526,1797.373,3328.402,1405.936,2017.732,4106.578,3225.837,2906.199,0.736056018,0.28256497,
,6.464,830.1338,1234.858,1529.0695,1228.162,1241.554,0.001,1310.158,1428.413,1187.752,1584.43,650.9513,1874.453,1662.227,1074.394,1473.709,0.807587883,0.28319443,
,6.506,753.5332,0.001,915.5115,1696.735,0.001,0.001,0.001,0.001,1069.112,0.001,1831.022,2152.517,0.001,3037.764,0.001,1.09229E-06,0.283429274,
,9.635,771.5785,9316.911,7616.9485,9576.609,9057.213,9592.853,9901.227,8878.377,6617.113,6750.28,6019.318,7805.854,9028.406,10790.08,7428.043,1.223181567,0.283716601,
,7.374,960.443,1363.3925,1448.796,0.001,1705.002,1625.328,1276.581,1404.518,1322.267,1636.916,1443.26,1454.332,1370.721,1429.091,1778.795,0.941052087,0.283812198,
,5.307,419.3978,2190.5015,2164.202,2178.923,3233.005,1996.164,2746,2202.08,1753.75,1972.803,2350.596,2157.532,2205.695,1571.01,2170.872,1.012152054,0.284445801,
,7.579,1201.2868,482.24445,1365.719,0.001,0.001,1400.277,1951.527,0.001,964.4879,1461.001,2430.685,1351.865,1379.573,908.8385,0.001,0.353106642,0.284527179,
,7.452,785.6371,0.001,2603.806,0.001,0.001,0.001,0.001,4061.568,2767.459,4511.181,1716.507,0.001,5005.462,0.001,3491.105,3.84053E-07,0.28544936,
,8.379,816.372,0.001,359.54315,0.001,0.001,0.001,0.001,0.001,969.4841,0.001,719.0853,0.001,0.001,1158.865,917.2881,2.78131E-06,0.285586714,
,8.054,859.6087,32569.5105,70240.905,77055.12,0.001,0.001,75180.55,65139.02,0.001,77482.7,0.001,78431.8,68232.43,72249.38,58513.56,0.463682957,0.286200361,
,7.62,768.5523,24521.84,24868.165,24499.8,24996,23224.78,24543.88,25187.03,23140.3,23553.27,23597.32,26496.44,25177.78,26698.49,24558.55,0.98607356,0.286866571,
,9.058,535.6061,9345.7465,14096.64,7658.555,6779.829,10843.26,24821.23,10741.21,7950.283,15441.2,8913.048,12752.08,20443.17,29710.82,9979.847,0.662976887,0.286913182,
,8.044,796.0304,2680.0755,2613.288,2917.27,3864.168,2251.638,2384.395,2442.881,3821.973,2113.634,3214.876,2588.977,2637.599,0.001,3247.648,1.025556885,0.287068391,
,7.653,757.8998,0.001,7356.3005,0.001,17901.96,0.001,0.001,0.001,0.001,18802.7,0.001,0.001,0.001,14712.6,16920.54,1.35938E-07,0.287676029,
,7.633,758.2014,52361.885,26353.0555,52530.68,52193.09,0.001,54478.15,57578.34,43210.05,53160.18,0.001,52706.11,54033.29,0.001,0.001,1.986937909,0.288032034,
,10.798,1130.288,7797.4185,7549.2605,0.001,8449.5,7750.474,6591.499,8214.357,7844.363,7805.317,7134.29,7071.961,11662.81,7293.204,7999.125,1.032871829,0.288167774,
,6.509,700.552,16889.555,16070.745,16740.14,17781.78,14026.04,14657.24,17038.97,18149.37,14136.16,9951.548,16512.01,15629.48,16800.47,16734.94,1.050950345,0.288245398,
,7.862,716.0324,0.001,424.3966,0.001,0.001,0.001,0.001,0.001,1040.515,0.001,0.001,1216.662,0.001,892.4043,848.7922,2.35629E-06,0.28879553,
,5.169,337.3345,42841.325,29481.565,155125.3,74737.88,24410.61,43422.33,16394.06,42260.32,24296.85,22493.55,27155.79,68818.09,33972.19,31807.34,1.453156405,0.288813729,
,7.679,754.2262,0.001,1207.278,0.001,1590.15,0.001,1015.457,0.001,0.001,0.001,1132.305,0.001,1502.234,1282.251,1389.2,8.2831E-07,0.289102451,
,8.567,183.0661,6593.905,5794.1585,6384.893,5477.129,7815.964,6998.931,5999.258,6802.917,5585.519,5259.006,6002.798,6241.315,7846.526,4934.059,1.138026342,0.289145128,
,10.091,521.4363,1877.302,2243.701,1937.591,1718.202,1968.844,1338.959,2530.261,1817.013,1866.041,1466.32,2144.946,2361.187,2342.456,2750.232,0.836698829,0.289212628,
,8.596,793.5621,84129.615,74874.025,89240.63,68644.38,79018.6,94727.19,94476.13,56242.99,68711.09,43142.68,81036.96,85084.48,81442.55,61994.82,1.1236155,0.28938512,
,8.148,735.5354,30314.465,29261.235,30289.77,35606.3,29069.34,31981.29,30339.16,29657.07,29087.66,26425.62,28857.14,29434.81,30104.34,33774.19,1.035994038,0.289473809,
,8.086,834.1506,12251.995,3592.769,13791.55,13469.32,0.001,15928.39,11034.67,0.001,0.001,0.001,8663.078,7185.537,13335.59,0.001,3.410181673,0.290584069,
,7.139,928.2613,1761.061,1541.736,1771.961,1040.764,1750.161,1736.145,1842.866,2157.343,1545.144,1728.497,0.001,1956.643,1388.184,1538.328,1.142258467,0.291154622,
,6.935,853.5703,3507.6515,2656.126,4492.601,3006.274,2339.276,4009.029,704.375,4680.352,0.001,0.001,2811.125,4655.369,2601.589,2710.663,1.320589272,0.291617054,
,5.212,311.3189,2570.702,2983.1,2928.635,2768.588,2356.936,3170.08,2228.668,2372.816,2922.845,3043.355,2305.036,5900.845,3590.84,2001.462,0.861755221,0.291719555,
,6.941,368.3445,111979.25,109438.2,111831.2,112127.3,106384.2,112156.1,112513.6,108178.5,108596.4,84921.46,110336.4,114021.6,110280,105545.2,1.023219041,0.291886292,
,9.691,830.6879,6729.3365,5910.349,6769.005,7630.834,36115.42,6689.668,6600.27,5613.315,7451.466,4400.303,5849.221,7061.813,5971.477,5747.116,1.138568382,0.292087401,
,8.79,1205.8667,1415.92,500.4265,1409.274,0.001,1673.196,0.001,1564.045,1422.566,1224.579,0.001,1119.018,0.001,0.001,1000.852,2.829426499,0.292290788,
,6.941,793.5002,0.001,909.66,0.001,0.001,2730.706,0.001,0.001,0.001,3102.997,1819.319,2816.323,0.001,0.001,0.001,1.09931E-06,0.29485914,
,7.375,650.5276,16916.96,15833.775,17651.01,17146.98,16829.11,16920.28,16913.64,14261.1,17505.09,8037.435,17620.23,16006.1,15661.45,14757.84,1.068409776,0.295472498,
,10.503,783.6608,0.001,5853.279,0.001,0.001,14164.46,0.001,0.001,0.001,7987.182,3719.376,8360.285,10353.81,2708.847,0.001,1.70844E-07,0.295831339,
,6.236,853.5611,7089.6725,1667.209,11156.97,0.001,52930.95,3022.375,0.001,52208.12,8578.218,30820.46,3334.417,0.001,0.001,0.001,4.252419763,0.295914163,
,8.354,734.3863,2281.543,1660.59,2285.738,2445.858,0.001,2277.348,2646.692,2036.033,2103.04,1218.14,0.001,2178.064,0.001,2276.632,1.373935168,0.296177065,
,7.621,758.0662,0.001,68613.435,72798.73,71428.13,0.001,0.001,0.001,0.001,68327.3,74369.27,0.001,0.001,74278.78,68899.57,1.45744E-08,0.296438026,
,7.437,775.5236,13987.28,11155.7615,20662.78,19075.49,11431.99,11418.92,16542.57,10582.15,19814.56,8095.163,15768.21,4438.851,7720.191,14216.36,1.253816694,0.297267273,
,8.4,760.3434,0.001,8185.5805,0.001,0.001,18365.93,0.001,0.001,0.001,16371.16,0.001,17515.86,0.001,16417.02,0.001,1.22166E-07,0.297486871,
,8.408,1161.8513,17959.895,13219.33,19907.11,11444.99,16012.68,20565.42,22594.86,9956.064,15926.3,8379.358,15882.79,21421.99,10555.87,8683.685,1.358608568,0.297555456,
,7.856,819.0694,3355.4115,4035.5285,3931.821,3996.196,2779.002,3962.643,2533.177,1930.226,7815.676,1622.818,4405.163,4821.229,2934.821,3665.894,0.831467675,0.298092286,
,7.849,863.5178,3947.635,5216.32,4536.626,5134.359,2948.971,3996.871,3898.399,3364.296,5487.607,2601.185,5888.314,5216.805,5215.835,3530.063,0.756785435,0.298422174,
,8.382,804.0604,6280.567,5292.922,5441.711,8684.603,4884.898,6156.416,6404.718,7805.901,5500.644,4167.559,5085.2,5039.487,7967.824,6380.56,1.186597309,0.299864174,
,8.566,1474.0929,1872.7235,784.425,2785.74,1470.443,2275.004,0.001,2340.319,0.001,1568.849,0.001,0.001,1569.828,1697.531,0.001,2.387383752,0.300193149,
,7.916,910.5612,6221.3495,7225.0395,6890.094,5994.44,6411.39,5885.907,6031.309,7424.663,5958.448,8357.202,12948.18,7847.691,4745.333,6602.388,0.861081728,0.300700631,
,7.328,895.5317,7765.463,9421.8455,8480.371,10632.09,7050.555,9037.553,6994.382,0.001,11269.33,4488.21,11715.32,9574.112,9269.579,7995.813,0.824197659,0.300874999,
,7.586,819.5186,0.001,2257.2045,5261.833,0.001,3514.473,0.001,0.001,0.001,0.001,2897.248,0.001,6227.591,36291.5,1617.161,4.43026E-07,0.301013089,
,10.242,1080.5932,3942.7145,3828.2355,4652.116,3633.293,3692.163,4193.266,5199.965,3189.054,0.001,2707.143,4103.748,3818.805,5010.953,3837.666,1.029903855,0.301046392,
,8.377,1220.3485,7773.666,7282.9765,7726.043,10340.72,7821.289,7306.426,6985.525,8500.318,7936.029,5573.819,9442.672,6681.117,6222.638,7884.836,1.067374857,0.301529754,
,8.615,1193.3146,5479.352,5610.032,0.001,5674.139,5451.572,5789.09,5507.132,5333.148,6344.737,5723.048,5031.061,5497.016,5491.197,5841.374,0.976706015,0.301579981,
,10.139,1106.6107,2632.566,2527.023,3063.451,3725.057,2235.78,2754.73,2165.175,2510.402,2737.167,1860.626,2447.261,3009.778,2606.785,1734.044,1.041765746,0.301593343,
,9.536,706.4918,10933.74,9100.4435,13587.52,10374.68,7813.417,11492.8,18079.8,7005.95,11487.13,6192.278,7853.557,7678.462,10347.33,12216.4,1.201451336,0.302140247,
,9.15,1276.9351,8436.245,9028.2905,8355.454,8258.178,8354.617,8731.308,8517.036,8596.504,9396.727,7452.158,10125.38,9376.871,8336.229,8679.71,0.9344233,0.302320568,
,8.822,744.1558,2232.561,2186.333,2146.93,2277.049,2083.864,2329.77,2372.798,2188.073,2067.083,2760.199,0.001,2777.268,2305.583,0.001,1.02114408,0.303402211,
,7.446,782.2578,20993.565,22786.845,21167.35,25235.65,19252.69,24586.45,20819.78,20012.74,26894.5,0.001,0.001,24208.79,24429.02,21364.9,0.921301962,0.303799803,
,8.156,1355.9377,3478.378,3650.445,3254.897,3138.017,3635.132,3665.464,3761.031,3321.624,3694.67,3274.575,3403.118,3891.52,3606.22,3844.292,0.952864103,0.303887756,
,7.627,733.5628,1872.354,816.042,3324.42,1658.395,1472,2086.313,2876.009,0.001,2024.339,0.001,1632.083,0.001,3080.068,0.001,2.294433375,0.304038873,
,7.161,1014.4803,9360.827,9412.23,9678.625,9673.02,7207.555,8355.502,9157.228,9564.426,9176.95,10445.95,9771.36,9647.51,8872.556,8814.993,0.994538701,0.304612833,
,10.508,694.5506,1440.057,1249.9115,1316.456,951.2553,1147.073,1670.729,2069.438,1563.658,986.9127,1066.865,1294.321,1546.399,1205.502,1418.062,1.152127171,0.304748994,
,7.257,430.3788,2730.002,1612.2485,2652,0.001,0.001,2808.004,3157.837,3174.147,0.001,0.001,1973.954,1851.429,1594.534,1629.963,1.693288597,0.304985039,
,8.802,842.4601,0.001,473.92295,0.001,0.001,0.001,0.001,1299.497,0.001,1042.84,0.001,0.001,0.001,1644.49,947.8449,2.11005E-06,0.30535406,
,5.168,777.6257,2912.4395,2949.707,5831.623,6156.587,2790.943,3017.035,2171.609,2807.844,2404.895,3105.756,3102.139,3880.374,2797.275,2719.682,0.987365694,0.305407337,
,7.817,1182.7896,1923.384,1459.419,2317.758,2000.26,1089.218,2032.637,1846.508,1163.038,2259.599,0.001,1698,1770.75,1045.285,1220.838,1.317910758,0.305754817,
,8.296,1243.437,1414.1055,1545.3655,1512.225,1224.658,1430.598,1397.613,1332.241,1659.914,1196.657,1915.47,1484.691,1748.612,1391.55,1606.04,0.915062165,0.306149166,
,8.407,1161.3493,13682.125,10788.9495,13911.18,9150.307,13453.07,16190.45,19237.39,8744.051,11850.34,5448.837,14861.99,16069.92,9727.559,7437.983,1.268161001,0.307183492,
,7.58,764.9299,3356.417,2738.601,0.001,3467.792,3245.042,4518.841,3800.727,2983.053,0.001,2540.613,0.001,2936.589,3330.016,3328.091,1.225595477,0.30756447,
,8.352,734.1508,0.001,922.1175,0.001,0.001,0.001,2142.646,0.001,0.001,2046.874,0.001,0.001,1844.234,1848.747,0.001,1.08446E-06,0.307932976,
,7.632,758.1269,50547.76,12213.8955,49916.23,51179.29,0.001,51616.73,51574.84,0.001,50536.28,24427.79,0.001,0.001,0.001,38476.7,4.138545315,0.308188842,
,8.305,888.572,12330.505,4320.372,13063.76,13075.16,5600.742,11597.25,6554.94,14542.98,23654.18,3401.178,5239.566,6936.408,0.001,0.001,2.8540378,0.308653669,
,7.633,762.1393,0.001,2538.8695,0.001,0.001,0.001,3389.376,0.001,2344.626,2543.896,2533.843,0.001,3053.795,3174.222,0.001,3.93876E-07,0.308737444,
,8.943,638.4887,35726.79,46766.34,38600.92,42306.01,22575.08,32852.66,43646.38,0.001,65241.65,0.001,55742.7,52837.99,39674.3,40694.69,0.7639424,0.308804572,
,9.044,623.2304,2998.6715,2876.7625,3108.272,4682.989,2638.615,3602.908,2751.843,2889.071,3214.011,3165.703,2587.822,3358.533,2533.042,2567.531,1.042377151,0.309270943,
